Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
708361833,Blue,460,0,76,01-01-2023,Week-1,Q1,2023,19430.0,0,3650,80,0.0,Swipe ,Fuel,511.0,0,55,F,3,Graduate,Single,CA,91750,no,yes,yes,unknown,White-collar,39861,2
708367908,Blue,190,0,87,01-01-2023,Week-1,Q1,2023,3022.0,1627,4390,82,0.538,Chip ,Bills,614.6,1,42,M,4,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,60037,3
708369633,Gold,250,1,100,01-01-2023,Week-1,Q1,2023,15487.0,1847,7031,67,0.119,Swipe ,Bills,1054.65,1,47,M,2,Uneducated,Married,NY,91750,yes,no,no,telephone,Govt,101602,1
708371733,Blue,300,1,83,01-01-2023,Week-1,Q1,2023,4662.0,0,4931,81,0.0,Swipe ,Fuel,1084.82,1,50,M,1,High School,Unknown,TX,91750,no,yes,no,cellular,Blue-collar,86281,2
708373083,Blue,175,1,110,01-01-2023,Week-1,Q1,2023,3356.0,2517,2032,39,0.75,Swipe ,Fuel,467.36,1,41,F,3,High School,Married,TX,91750,yes,no,no,cellular,Blue-collar,20495,2
708375858,Blue,405,0,83,01-01-2023,Week-1,Q1,2023,2776.0,1341,4318,68,0.483,Swipe ,Grocery,302.26,1,45,F,4,Post-Graduate,Single,CA,91750,no,no,no,cellular,Govt,57624,1
708376983,Blue,485,1,149,01-01-2023,Week-1,Q1,2023,8513.0,799,2119,37,0.094,Swipe ,Food,127.14,1,43,F,4,Graduate,Unknown,TX,91750,no,yes,no,cellular,Govt,21828,3
708378108,Blue,245,0,97,01-01-2023,Week-1,Q1,2023,2147.0,771,4631,76,0.359,Chip ,Bills,787.27,0,42,M,2,Uneducated,Single,NJ,91750,yes,no,no,cellular,White-collar,71834,1
708382083,Blue,245,1,93,01-01-2023,Week-1,Q1,2023,2292.0,0,2584,60,0.0,Swipe ,Bills,335.92,0,35,F,1,Unknown,Married,TX,91750,no,no,no,cellular,Selfemployeed,30259,2
708384033,Blue,420,1,108,01-01-2023,Week-1,Q1,2023,2745.0,2463,2466,39,0.897,Swipe ,Food,345.24,0,45,F,1,High School,Unknown,CA,91750,no,no,no,unknown,Blue-collar,28037,3
708385533,Silver,335,1,99,01-01-2023,Week-1,Q1,2023,11059.0,0,9524,80,0.0,Chip ,Grocery,1523.84,0,54,M,1,Post-Graduate,Unknown,NY,91750,no,yes,no,cellular,Govt,119059,2
708386958,Blue,245,1,88,01-01-2023,Week-1,Q1,2023,1561.0,0,1947,28,0.0,Swipe ,Bills,175.23,0,42,F,5,Graduate,Married,GA,91750,yes,no,no,cellular,Blue-collar,19006,3
708387933,Blue,195,0,114,01-01-2023,Week-1,Q1,2023,5500.0,0,14357,110,0.0,Swipe ,Bills,1435.7,0,37,M,3,High School,Single,TX,91750,no,yes,yes,unknown,Businessman,165306,3
708390633,Blue,475,0,81,01-01-2023,Week-1,Q1,2023,2421.0,2312,4219,69,0.955,Chip ,Bills,295.33,0,49,M,2,High School,Single,NY,91750,no,no,no,cellular,Retirees,53965,1
708393633,Blue,190,0,66,01-01-2023,Week-1,Q1,2023,2685.0,1647,4625,94,0.613,Chip ,Fuel,370.0,0,36,M,3,Unknown,Single,CA,91750,yes,no,no,cellular,Retirees,71640,2
708394908,Blue,365,1,56,01-01-2023,Week-1,Q1,2023,2337.0,1442,3945,65,0.617,Chip ,Entertainment,276.15,0,55,F,3,Post-Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,45818,1
708396033,Blue,175,0,80,01-01-2023,Week-1,Q1,2023,2490.0,1059,12257,101,0.425,Swipe ,Bills,3064.25,0,44,M,3,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,119585,1
708397008,Blue,200,1,70,01-01-2023,Week-1,Q1,2023,3805.0,821,4326,67,0.216,Swipe ,Food,865.2,0,45,F,3,High School,Married,CA,91750,no,no,no,telephone,White-collar,57821,1
708398283,Blue,125,1,101,01-01-2023,Week-1,Q1,2023,4394.0,885,1377,32,0.201,Swipe ,Bills,275.4,0,41,F,3,High School,Unknown,TX,91750,no,yes,no,unknown,Govt,12775,3
708399858,Blue,415,1,68,01-01-2023,Week-1,Q1,2023,2548.0,2250,4747,77,0.883,Swipe ,Entertainment,712.05,0,45,M,3,Unknown,Married,CA,91750,no,yes,no,cellular,White-collar,76565,2
708402333,Blue,395,1,68,01-01-2023,Week-1,Q1,2023,4549.0,1313,4782,88,0.289,Chip ,Fuel,1243.32,0,57,M,3,Unknown,Single,NY,91750,yes,yes,yes,telephone,Govt,78127,3
708403308,Silver,425,1,99,01-01-2023,Week-1,Q1,2023,15133.0,1663,4392,68,0.11,Chip ,Bills,570.96,0,48,M,3,Uneducated,Single,CA,91750,no,no,no,cellular,Retirees,60111,2
708404883,Blue,370,0,93,01-01-2023,Week-1,Q1,2023,27804.0,0,2761,57,0.0,Chip ,Entertainment,745.47,0,49,F,3,Unknown,Single,NY,91750,no,no,no,unknown,Blue-collar,32229,2
708406083,Blue,380,1,111,01-01-2023,Week-1,Q1,2023,3436.0,2493,5211,90,0.726,Online ,Bills,1094.31,0,57,M,2,Unknown,Single,CA,91750,no,yes,yes,unknown,Blue-collar,95876,2
708412758,Blue,140,1,47,01-01-2023,Week-1,Q1,2023,1457.0,0,2200,45,0.0,Chip ,Food,374.0,0,62,F,1,Unknown,Married,CA,91750,yes,yes,no,cellular,White-collar,23378,2
708414033,Blue,245,0,93,01-01-2023,Week-1,Q1,2023,2845.0,1153,3730,66,0.405,Swipe ,Fuel,634.1,0,45,F,3,Graduate,Single,NY,91750,no,yes,no,cellular,Blue-collar,41115,3
708416433,Blue,125,1,73,01-01-2023,Week-1,Q1,2023,2372.0,0,2499,41,0.0,Swipe ,Grocery,449.82,0,53,F,4,Unknown,Single,NY,91750,no,yes,no,cellular,Blue-collar,28601,2
708419733,Blue,365,0,66,01-01-2023,Week-1,Q1,2023,22599.0,0,4739,55,0.0,Swipe ,Food,1374.31,0,44,M,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,76246,3
708421833,Blue,390,0,85,01-01-2023,Week-1,Q1,2023,3342.0,2517,1139,30,0.753,Online ,Bills,193.63,0,54,F,2,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,6550,2
708423933,Blue,450,1,57,01-01-2023,Week-1,Q1,2023,6103.0,0,3203,64,0.0,Swipe ,Bills,288.27,0,48,F,1,Doctorate,Married,IA,91750,no,no,no,cellular,Businessman,35491,2
708426483,Blue,455,0,105,01-01-2023,Week-1,Q1,2023,5816.0,716,3534,73,0.123,Swipe ,Entertainment,530.1,0,60,F,1,Uneducated,Married,CT,91750,yes,yes,no,cellular,Businessman,38451,3
708427908,Blue,395,1,100,01-01-2023,Week-1,Q1,2023,2035.0,1343,4643,86,0.66,Chip ,Fuel,325.01,0,33,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,72412,2
708428958,Gold,345,0,110,01-01-2023,Week-1,Q1,2023,34516.0,0,9179,113,0.0,Swipe ,Bills,2019.38,0,57,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,118175,2
708431433,Blue,225,1,115,01-01-2023,Week-1,Q1,2023,11789.0,1420,1463,32,0.12,Swipe ,Bills,365.75,0,41,F,2,Graduate,Married,CA,91750,no,no,no,telephone,Blue-collar,14633,3
708433683,Blue,125,0,121,01-01-2023,Week-1,Q1,2023,3164.0,2201,4410,86,0.696,Online ,Entertainment,1146.6,0,62,M,1,Graduate,Single,FL,91750,no,no,no,cellular,Govt,61002,2
708434733,Blue,385,0,89,01-01-2023,Week-1,Q1,2023,6735.0,2289,1249,28,0.34,Swipe ,Grocery,262.29,1,52,F,2,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,10627,2
708438033,Blue,175,1,78,01-01-2023,Week-1,Q1,2023,3049.0,2198,2617,48,0.721,Swipe ,Entertainment,575.74,1,41,M,4,High School,Single,TX,91750,no,no,yes,telephone,Selfemployeed,30828,3
708442158,Blue,275,0,127,01-01-2023,Week-1,Q1,2023,6182.0,1516,3801,61,0.245,Chip ,Bills,988.26,1,42,F,4,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,42377,2
708445608,Blue,490,0,43,01-01-2023,Week-1,Q1,2023,3305.0,2517,2027,57,0.762,Swipe ,Entertainment,222.97,1,44,F,4,Uneducated,Married,FL,91750,no,no,no,cellular,Blue-collar,20389,3
708446808,Blue,250,1,87,01-01-2023,Week-1,Q1,2023,2946.0,1359,2017,48,0.461,Swipe ,Bills,564.76,1,51,F,3,High School,Single,NY,91750,no,yes,no,cellular,Blue-collar,20281,3
708447858,Blue,385,0,92,01-01-2023,Week-1,Q1,2023,3850.0,0,15107,117,0.0,Chip ,Entertainment,2417.12,1,40,F,2,High School,Married,MA,91750,yes,yes,no,cellular,Businessman,200276,2
708450033,Blue,465,1,77,01-01-2023,Week-1,Q1,2023,2605.0,2269,5298,79,0.871,Swipe ,Fuel,370.86,1,38,M,2,Unknown,Married,CA,91750,yes,no,no,cellular,Businessman,97684,3
708451233,Blue,410,1,83,01-01-2023,Week-1,Q1,2023,5090.0,1650,3707,72,0.324,Swipe ,Fuel,593.12,1,26,F,0,Graduate,Single,FL,91750,yes,no,no,cellular,Retirees,40785,2
708453408,Blue,355,0,93,01-01-2023,Week-1,Q1,2023,16050.0,0,3721,62,0.0,Swipe ,Bills,893.04,1,42,F,3,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,41039,2
708455883,Blue,175,1,44,01-01-2023,Week-1,Q1,2023,10244.0,861,1127,29,0.084,Swipe ,Bills,202.86,0,33,F,0,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,6550,2
708459633,Blue,380,1,92,01-01-2023,Week-1,Q1,2023,5815.0,1698,1604,42,0.292,Swipe ,Entertainment,352.88,0,45,F,5,Uneducated,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,14975,2
708462258,Silver,270,1,83,01-01-2023,Week-1,Q1,2023,5189.0,1171,16563,94,0.226,Chip ,Travel,1821.93,0,54,F,4,Graduate,Married,NJ,91750,no,no,no,cellular,Businessman,235349,2
708469533,Blue,250,1,66,01-01-2023,Week-1,Q1,2023,5395.0,1439,3523,79,0.267,Chip ,Fuel,493.22,0,57,F,3,Uneducated,Single,FL,91750,no,yes,no,unknown,Selfemployeed,38273,3
708472008,Blue,325,0,105,01-01-2023,Week-1,Q1,2023,6680.0,1839,7632,95,0.275,Swipe ,Bills,1984.32,0,47,M,2,Graduate,Married,CA,91750,no,yes,yes,cellular,White-collar,105522,2
708473133,Blue,150,1,111,01-01-2023,Week-1,Q1,2023,1677.0,0,4588,68,0.0,Chip ,Fuel,1284.64,0,44,M,5,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,69787,3
708474333,Blue,465,0,89,01-01-2023,Week-1,Q1,2023,12294.0,2517,7906,87,0.205,Online ,Bills,790.6,0,50,M,4,Graduate,Married,TX,91750,no,no,no,unknown,Blue-collar,108894,3
708476808,Blue,320,0,124,01-01-2023,Week-1,Q1,2023,33791.0,1960,1047,31,0.058,Swipe ,Bills,188.46,0,55,F,1,Doctorate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,5525,3
708478233,Blue,395,1,119,01-01-2023,Week-1,Q1,2023,5573.0,1238,4348,90,0.222,Swipe ,Fuel,869.6,0,45,F,2,Uneducated,Married,NY,91750,no,yes,no,unknown,White-collar,58670,3
708480333,Blue,460,0,95,01-01-2023,Week-1,Q1,2023,2163.0,932,2229,57,0.431,Swipe ,Bills,534.96,0,65,F,0,Uneducated,Single,FL,91750,no,no,no,cellular,Govt,23891,3
708482658,Silver,125,1,87,01-01-2023,Week-1,Q1,2023,9959.0,1946,15594,114,0.195,Chip ,Travel,2495.04,0,51,M,2,Graduate,Married,TX,91750,yes,no,yes,telephone,Businessman,219668,2
708483708,Blue,250,0,74,01-01-2023,Week-1,Q1,2023,28600.0,0,4336,66,0.0,Swipe ,Travel,1214.08,0,39,M,2,Unknown,Married,NJ,91750,yes,no,no,cellular,Blue-collar,58122,3
708486033,Blue,395,0,83,01-01-2023,Week-1,Q1,2023,16547.0,1521,1782,48,0.092,Swipe ,Entertainment,267.3,0,59,F,0,Doctorate,Single,CA,91750,yes,no,no,cellular,Retirees,15671,3
708488208,Blue,125,0,161,01-01-2023,Week-1,Q1,2023,2515.0,1922,2231,58,0.764,Swipe ,Bills,267.72,0,45,F,3,Uneducated,Married,TX,91750,yes,yes,yes,cellular,Businessman,23898,3
708489258,Blue,250,1,84,01-01-2023,Week-1,Q1,2023,1438.3,988,3561,72,0.687,Chip ,Bills,249.27,0,56,F,5,Doctorate,Single,TX,91750,yes,no,no,unknown,Retirees,38817,3
708491508,Blue,465,0,116,01-01-2023,Week-1,Q1,2023,13906.0,1430,3856,68,0.103,Chip ,Grocery,964.0,0,46,F,3,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,43716,2
708492558,Blue,95,1,74,01-01-2023,Week-1,Q1,2023,15088.0,865,1107,21,0.057,Swipe ,Bills,77.49,0,56,F,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,6550,2
708494583,Blue,375,1,107,01-01-2023,Week-1,Q1,2023,1902.0,0,3731,53,0.0,Swipe ,Fuel,559.65,0,48,F,5,Post-Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,41132,3
708496833,Blue,150,0,100,01-01-2023,Week-1,Q1,2023,4613.0,0,8970,78,0.0,Chip ,Grocery,627.9,0,33,M,1,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,117520,2
708498033,Blue,335,1,79,01-01-2023,Week-1,Q1,2023,2279.0,1837,2789,52,0.806,Swipe ,Grocery,753.03,0,45,F,3,High School,Married,FL,91750,no,yes,no,cellular,White-collar,32495,3
708499608,Silver,220,1,67,01-01-2023,Week-1,Q1,2023,15525.0,1299,4042,78,0.084,Chip ,Food,970.08,0,43,F,4,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,48566,2
708500883,Silver,350,0,118,01-01-2023,Week-1,Q1,2023,17812.0,0,8379,106,0.0,Swipe ,Fuel,1424.43,0,40,M,4,Unknown,Married,NY,91750,no,yes,no,cellular,Businessman,113841,2
708501783,Blue,315,0,75,01-01-2023,Week-1,Q1,2023,34516.0,1477,1868,40,0.043,Chip ,Bills,504.36,0,35,F,2,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,17340,3
708502908,Silver,455,0,115,01-01-2023,Week-1,Q1,2023,26218.0,0,3925,88,0.0,Swipe ,Fuel,785.0,0,48,F,2,Graduate,Married,NJ,91750,yes,no,no,cellular,Blue-collar,45372,2
708504783,Blue,350,1,100,01-01-2023,Week-1,Q1,2023,10960.0,1333,3480,62,0.122,Chip ,Food,939.6,0,47,F,3,Uneducated,Married,IL,91750,no,yes,no,unknown,Retirees,37815,2
708506508,Blue,430,0,69,01-01-2023,Week-1,Q1,2023,2884.0,1144,4887,90,0.397,Swipe ,Entertainment,439.83,0,52,M,1,Uneducated,Single,VA,91750,no,no,yes,cellular,Selfemployeed,83535,2
708507483,Blue,455,0,106,08-01-2023,Week-2,Q1,2023,1477.0,0,4802,82,0.0,Chip ,Grocery,768.32,0,55,M,4,Unknown,Single,NY,91750,no,no,no,cellular,Blue-collar,78913,3
708508758,Blue,375,1,52,08-01-2023,Week-2,Q1,2023,1438.3,0,692,16,0.0,Swipe ,Bills,76.12,0,34,F,4,Uneducated,Single,TX,91750,yes,no,no,cellular,Selfemployeed,1250,3
708510858,Blue,300,1,81,08-01-2023,Week-2,Q1,2023,4905.0,2413,15478,109,0.492,Swipe ,Food,3714.72,0,55,F,2,High School,Single,CA,90025,no,no,no,unknown,Businessman,214404,2
708511983,Blue,415,0,61,08-01-2023,Week-2,Q1,2023,1663.0,0,3950,82,0.0,Chip ,Fuel,276.5,0,48,M,3,Graduate,Single,CA,91750,yes,yes,no,cellular,Retirees,45977,3
708513183,Blue,100,0,81,08-01-2023,Week-2,Q1,2023,4323.0,1267,3078,58,0.293,Swipe ,Bills,430.92,0,40,F,5,High School,Single,CA,91750,no,no,no,unknown,Selfemployeed,34616,3
708514383,Blue,420,0,78,08-01-2023,Week-2,Q1,2023,3809.0,1172,4314,81,0.308,Swipe ,Food,301.98,0,55,F,4,Uneducated,Married,FL,91750,no,yes,no,cellular,White-collar,57484,2
708515358,Blue,190,1,104,08-01-2023,Week-2,Q1,2023,4712.0,0,4216,82,0.0,Chip ,Entertainment,505.92,0,45,F,4,High School,Married,TX,91750,no,yes,no,cellular,Businessman,53906,2
708516558,Blue,395,0,68,08-01-2023,Week-2,Q1,2023,2588.0,1782,4159,83,0.689,Swipe ,Grocery,415.9,0,42,F,4,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,52148,3
708519108,Blue,300,1,94,08-01-2023,Week-2,Q1,2023,2694.0,1576,2041,57,0.585,Swipe ,Entertainment,571.48,0,47,F,2,Unknown,Single,CA,91750,yes,yes,no,unknown,Businessman,20597,2
708522033,Blue,480,0,95,08-01-2023,Week-2,Q1,2023,12299.0,1664,15060,90,0.135,Chip ,Fuel,2108.4,0,36,F,1,Uneducated,Single,CA,91701,no,yes,no,cellular,Businessman,198343,3
708525108,Blue,175,1,116,08-01-2023,Week-2,Q1,2023,2156.0,1134,4120,77,0.526,Swipe ,Food,329.6,0,34,M,3,High School,Married,FL,91750,no,no,no,cellular,Govt,50792,2
708528483,Blue,435,1,55,08-01-2023,Week-2,Q1,2023,3187.0,2430,1387,33,0.762,Swipe ,Bills,124.83,0,44,F,2,Graduate,Unknown,FL,91750,no,no,no,cellular,Blue-collar,13010,2
708532308,Blue,245,0,116,08-01-2023,Week-2,Q1,2023,11419.0,2517,3000,70,0.22,Swipe ,Grocery,750.0,0,40,F,3,Unknown,Married,CA,91750,yes,yes,no,cellular,Govt,34149,2
708534033,Blue,225,1,88,08-01-2023,Week-2,Q1,2023,6274.0,883,4726,82,0.141,Swipe ,Entertainment,1276.02,0,58,M,1,Unknown,Married,NJ,91750,no,yes,yes,cellular,Blue-collar,75578,2
708535158,Blue,245,0,73,08-01-2023,Week-2,Q1,2023,9959.0,1501,8505,86,0.151,Swipe ,Entertainment,2466.45,0,33,M,1,Graduate,Single,IA,91750,no,no,no,telephone,White-collar,114717,3
708536283,Blue,190,1,100,08-01-2023,Week-2,Q1,2023,2904.0,2517,2653,46,0.867,Swipe ,Entertainment,583.66,0,36,F,2,Graduate,Single,NY,91750,no,no,no,cellular,Govt,31226,2
708538608,Blue,125,1,51,08-01-2023,Week-2,Q1,2023,3862.0,0,4058,81,0.0,Chip ,Fuel,243.48,0,50,F,2,Uneducated,Married,NJ,91750,no,no,yes,telephone,Retirees,48968,3
708539583,Blue,395,1,92,08-01-2023,Week-2,Q1,2023,19897.0,2232,3979,63,0.112,Chip ,Entertainment,1034.54,0,51,F,1,Post-Graduate,Single,NY,91750,no,yes,no,cellular,Govt,46675,3
708542283,Blue,200,0,74,08-01-2023,Week-2,Q1,2023,2495.0,2061,4399,70,0.826,Swipe ,Entertainment,659.85,0,38,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,60253,2
708543258,Blue,95,0,48,08-01-2023,Week-2,Q1,2023,2607.0,1880,2045,39,0.721,Swipe ,Bills,388.55,0,55,F,2,Doctorate,Single,CA,91750,yes,yes,no,cellular,Businessman,20631,2
708545058,Blue,150,1,105,08-01-2023,Week-2,Q1,2023,1438.3,986,5136,81,0.686,Swipe ,Entertainment,1027.2,0,59,M,0,High School,Single,NY,91750,yes,no,no,cellular,Govt,94345,2
708549033,Blue,440,1,149,08-01-2023,Week-2,Q1,2023,2055.0,1276,5025,70,0.621,Online ,Bills,753.75,0,45,M,4,High School,Married,CA,91750,no,no,no,unknown,Retirees,90458,2
708551508,Blue,450,1,72,08-01-2023,Week-2,Q1,2023,3264.0,2508,4966,78,0.768,Swipe ,Bills,744.9,0,41,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,87971,2
708553008,Blue,425,0,147,08-01-2023,Week-2,Q1,2023,2148.0,1103,4711,64,0.514,Swipe ,Food,1366.19,0,49,M,4,Doctorate,Married,NJ,91750,yes,no,no,cellular,Govt,74928,1
708555633,Silver,300,1,164,08-01-2023,Week-2,Q1,2023,3548.0,2517,15157,97,0.709,Swipe ,Bills,1212.56,0,51,M,3,Uneducated,Married,CA,90025,no,no,no,unknown,Businessman,203890,2
708557358,Blue,250,1,110,08-01-2023,Week-2,Q1,2023,22157.0,1355,1911,55,0.061,Swipe ,Bills,305.76,0,44,F,4,Graduate,Single,NY,91750,no,no,yes,cellular,Businessman,18357,2
708558408,Blue,470,0,67,08-01-2023,Week-2,Q1,2023,9949.0,1597,3776,83,0.161,Chip ,Grocery,792.96,0,48,M,3,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,41925,3
708559533,Blue,460,0,52,08-01-2023,Week-2,Q1,2023,1770.0,584,4442,83,0.33,Chip ,Bills,310.94,0,43,M,1,High School,Married,TX,91750,yes,no,yes,cellular,Businessman,62768,2
708560733,Blue,460,1,94,08-01-2023,Week-2,Q1,2023,3714.0,2517,4715,85,0.678,Chip ,Bills,1037.3,0,37,M,3,High School,Single,CA,91750,no,yes,no,cellular,Govt,75192,3
708563433,Blue,140,0,83,08-01-2023,Week-2,Q1,2023,5894.0,477,1616,32,0.081,Swipe ,Travel,177.76,0,40,F,2,Uneducated,Married,FL,91750,no,no,no,unknown,Selfemployeed,14975,3
708564858,Gold,390,1,124,08-01-2023,Week-2,Q1,2023,34516.0,0,9338,73,0.0,Chip ,Travel,2241.12,0,54,M,2,Unknown,Married,FL,91750,no,yes,no,unknown,White-collar,118629,1
708568983,Blue,495,0,77,08-01-2023,Week-2,Q1,2023,11476.0,2365,8110,113,0.206,Swipe ,Fuel,2108.6,0,53,M,3,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,111225,3
708572658,Silver,250,0,147,08-01-2023,Week-2,Q1,2023,29531.0,2088,15039,120,0.071,Swipe ,Grocery,2406.24,0,51,F,3,Graduate,Married,CA,90250,yes,no,no,cellular,Businessman,196200,1
708573933,Silver,385,1,103,08-01-2023,Week-2,Q1,2023,13026.0,789,14747,100,0.061,Swipe ,Food,3981.69,0,50,F,3,Post-Graduate,Single,IL,91750,yes,yes,no,cellular,Businessman,183118,2
708575058,Blue,395,1,135,08-01-2023,Week-2,Q1,2023,3157.0,965,3300,58,0.306,Online ,Bills,759.0,0,50,F,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,36188,3
708577308,Blue,455,1,110,08-01-2023,Week-2,Q1,2023,2637.0,1272,1569,39,0.482,Swipe ,Travel,156.9,0,58,M,0,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,2
708579633,Gold,275,1,92,08-01-2023,Week-2,Q1,2023,23981.0,1788,1421,34,0.075,Swipe ,Bills,85.26,0,51,F,1,Doctorate,Married,TX,91750,no,yes,no,cellular,Blue-collar,13704,1
708580908,Blue,245,1,52,08-01-2023,Week-2,Q1,2023,14551.0,2517,1373,35,0.173,Swipe ,Bills,356.98,0,41,F,2,Graduate,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,12686,3
708582858,Blue,125,0,66,08-01-2023,Week-2,Q1,2023,18293.0,0,2958,63,0.0,Swipe ,Entertainment,266.22,0,47,F,1,Doctorate,Married,NY,91750,yes,no,no,cellular,Blue-collar,33801,2
708584208,Blue,395,0,82,08-01-2023,Week-2,Q1,2023,3111.0,2517,2367,41,0.809,Chip ,Fuel,639.09,0,44,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,26226,2
708585933,Blue,125,0,125,08-01-2023,Week-2,Q1,2023,1656.0,1429,4258,77,0.863,Chip ,Bills,298.06,0,37,M,2,Unknown,Single,NY,91750,no,yes,no,cellular,Blue-collar,55576,1
708588408,Blue,110,1,105,08-01-2023,Week-2,Q1,2023,6836.0,1607,4421,74,0.235,Chip ,Food,707.36,0,51,M,3,High School,Married,CA,91750,yes,yes,no,cellular,Businessman,61579,3
708590658,Blue,470,0,88,08-01-2023,Week-2,Q1,2023,15965.0,2312,1619,40,0.145,Swipe ,Bills,307.61,0,39,F,4,High School,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,3
708593883,Blue,370,0,114,08-01-2023,Week-2,Q1,2023,2731.0,1573,1813,38,0.576,Online ,Food,290.08,0,35,F,0,Doctorate,Married,TX,91750,no,yes,no,unknown,White-collar,16316,3
708595158,Blue,150,1,115,08-01-2023,Week-2,Q1,2023,1677.0,1598,2389,43,0.953,Swipe ,Entertainment,430.02,0,45,F,4,Uneducated,Married,CA,91750,yes,yes,no,cellular,Govt,26447,2
708596283,Blue,200,0,51,08-01-2023,Week-2,Q1,2023,2858.0,1251,2844,73,0.438,Swipe ,Grocery,170.64,0,56,F,3,Graduate,Single,FL,91750,yes,yes,no,unknown,Selfemployeed,32924,1
708597558,Blue,390,1,83,08-01-2023,Week-2,Q1,2023,3337.0,795,3951,68,0.238,Swipe ,Bills,671.67,0,49,M,5,Doctorate,Single,CA,91750,no,yes,yes,cellular,Blue-collar,45984,2
708600033,Blue,340,0,149,08-01-2023,Week-2,Q1,2023,1610.0,0,4958,87,0.0,Online ,Grocery,842.86,0,55,M,2,Unknown,Single,NY,91750,no,yes,no,unknown,Businessman,87531,2
708602283,Blue,420,1,84,08-01-2023,Week-2,Q1,2023,2887.0,0,3941,82,0.0,Swipe ,Entertainment,669.97,1,47,F,4,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,45701,1
708606633,Blue,465,1,169,08-01-2023,Week-2,Q1,2023,1544.0,0,1902,35,0.0,Swipe ,Bills,114.12,1,65,M,0,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,18114,3
708611733,Blue,415,0,73,08-01-2023,Week-2,Q1,2023,3119.0,1328,4659,82,0.426,Swipe ,Bills,372.72,1,37,M,3,Doctorate,Single,FL,91750,no,yes,yes,cellular,Govt,73096,3
708614058,Blue,500,1,99,08-01-2023,Week-2,Q1,2023,1960.0,1690,3870,67,0.862,Chip ,Grocery,580.5,1,40,M,3,Unknown,Single,NJ,91750,no,no,no,cellular,Govt,44044,1
708615183,Blue,345,0,103,08-01-2023,Week-2,Q1,2023,3828.0,1146,4558,90,0.299,Chip ,Fuel,319.06,1,48,M,3,Graduate,Married,NJ,91750,no,yes,no,cellular,Govt,68693,3
708618933,Blue,100,1,113,08-01-2023,Week-2,Q1,2023,4369.0,2049,3259,80,0.469,Swipe ,Fuel,358.49,1,36,F,4,Graduate,Single,CA,91750,yes,no,no,unknown,Govt,35767,1
708620283,Blue,125,1,59,08-01-2023,Week-2,Q1,2023,6053.0,2001,2208,59,0.331,Swipe ,Bills,441.6,1,48,F,2,Graduate,Single,NY,91750,yes,yes,no,unknown,White-collar,23554,1
708621408,Blue,245,1,99,08-01-2023,Week-2,Q1,2023,1438.3,0,4173,82,0.0,Chip ,Food,1001.52,1,47,F,3,High School,Single,NY,91750,yes,yes,no,cellular,Govt,52557,2
708623283,Blue,150,1,149,08-01-2023,Week-2,Q1,2023,18278.0,0,2084,61,0.0,Swipe ,Bills,395.96,0,31,F,0,Graduate,Single,NY,91750,yes,no,no,unknown,Blue-collar,21274,3
